0
0	1	1
1	1	0.476081
1	2	0.285622
1	3	0.238298
2	2	0.709578
2	3	1.73159e-12
2	4	0.290422
3	3	0.625192
3	4	5.46154e-07
3	5	0.374808
4	4	0.73856
4	5	0.160196
4	6	0.101243
5	5	0.651787
5	6	0.113996
5	7	0.234217
6	6	0.725156
6	7	0.0410123
6	8	0.233832
7	7	0.812447
7	8	0.187553
8	8	0.907745
